Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Programming & Tech,website-development,level 1,"17,000+ Results",$80,$160,$250,3 days,5 days,7 days,Unlimited,Unlimited,Unlimited,5.0,13,Spain,Dec 2023,1 hour,about 14 hours,"English, German",6 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$150,$280,$450,3 days,5 days,7 days,Unlimited,Unlimited,Unlimited,4.9,282,Pakistan,Jun 2021,1 hour,2 days,"Urdu, English",6 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$90,$200,$280,3 days,10 days,14 days,1,3,Unlimited,4.9,243,Pakistan,Aug 2020,1 hour,2 days,English,2 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$90,$165,$250,4 days,5 days,6 days,2,Unlimited,Unlimited,5.0,"1,446",Pakistan,Jan 2019,1 hour,about 13 hours,"English, Urdu",9 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$80,$140,$240,2 days,4 days,5 days,Unlimited,Unlimited,Unlimited,5.0,835,Pakistan,May 2014,1 hour,1 day,"English, German, Spanish, French",6 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$650,"$1,100","$2,100",2 days,3 days,5 days,-1,-1,-1,5.0,93,Poland,Sep 2018,15 hours,1 week,"English, Ukrainian, Russian, Polish",1 order in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$100,$210,$350,2 days,4 days,6 days,3,Unlimited,Unlimited,5.0,16,Pakistan,Oct 2023,1 hour,about 19 hours,"Urdu, English, Spanish",N/A,False
Programming & Tech,website-development,level 1,"17,000+ Results",$80,$150,$250,3 days,5 days,7 days,-1,-1,-1,5.0,27,Pakistan,Aug 2023,1 hour,about 10 hours,"English, Urdu, French, Spanish",N/A,False
Programming & Tech,website-development,level 1,"17,000+ Results",$100,$100,$100,4-day delivery,4-day delivery,4-day delivery,Unlimited Revisions,Unlimited Revisions,Unlimited Revisions,5.0,219,Pakistan,Oct 2020,1 hour,2 days,"English, Urdu, French, German",1 order in queue,True
Programming & Tech,website-development,level 1,"17,000+ Results",$80,$300,$600,3 days,6 days,10 days,2,2,2,5.0,21,Pakistan,Feb 2024,1 hour,1 day,"English, Hindi, French, Spanish",N/A,False
Programming & Tech,website-development,level 1,"17,000+ Results",$80,$100,$300,4 days,3 days,2 days,1,3,Unlimited,5.0,14,Bangladesh,Oct 2021,1 hour,1 day,"English, Italian, Spanish, German",N/A,False
Programming & Tech,website-development,level 1,"17,000+ Results",$100,$210,$350,3 days,5 days,7 days,-1,-1,-1,5.0,11,Pakistan,Oct 2023,1 hour,2 weeks,"Urdu, English, Spanish",N/A,False
Programming & Tech,website-development,level 1,"17,000+ Results",$120,$200,$300,7 days,7 days,7 days,Unlimited,Unlimited,Unlimited,4.9,"1,616",Pakistan,Oct 2018,1 hour,about 6 hours,"English, Urdu, Hindi",27 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$100,$225,$400,3 days,5 days,7 days,2,Unlimited,Unlimited,4.9,414,Bangladesh,Nov 2020,1 hour,6 days,English,10 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$150,$300,$500,6 days,10 days,21 days,3,3,3,5.0,85,India,Aug 2016,5 hours,1 week,"English, French, Spanish",4 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",€82.25,€174.17,€270.93,2 days,5 days,7 days,Unlimited,Unlimited,Unlimited,4.9,313,Pakistan,May 2019,1 hour,1 day,"English, Spanish, French, German",11 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$195,$430,$520,3 days,5 days,6 days,5,9,Unlimited,5.0,746,Pakistan,Jun 2015,1 hour,1 day,English,6 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$80,$195,$345,3 days,5 days,7 days,Unlimited,Unlimited,Unlimited,4.9,62,Bangladesh,Aug 2023,1 hour,1 day,"Bengali, English",5 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$90,$290,$430,3 days,5 days,10 days,3,6,9,5.0,15,Bangladesh,Mar 2024,1 hour,about 23 hours,"English, German, French, Italian",2 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$80,$275,$375,3 days,5 days,5 days,1,1,Unlimited,5.0,201,United States,Oct 2014,10 hours,about 12 hours,"English, Arabic, French",3 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$80,$110,$150,3 days,5 days,7 days,Unlimited,Unlimited,Unlimited,4.9,88,Pakistan,Oct 2023,1 hour,1 day,"English, German, French, Italian",3 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$80,$250,$450,2 days,4 days,7 days,2,5,Unlimited,4.8,10,United States,Jan 2024,1 hour,about 2 hours,"English, Spanish, French, German",2 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$80,$240,$390,4 days,4 days,4 days,-1,-1,-1,4.8,177,Pakistan,Aug 2023,1 hour,about 21 hours,"English, German, Spanish, Swedish",7 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$150,$350,$700,4 days,7 days,10 days,Unlimited,Unlimited,Unlimited,5.0,14,Bangladesh,Dec 2023,1 hour,1 day,"Bengali, English",1 order in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$90,$250,$480,7 days,10 days,21 days,1,2,4,5.0,12,United States,Feb 2024,1 hour,1 week,English,1 order in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$100,$200,$300,2 days,5 days,7 days,Unlimited,Unlimited,Unlimited,4.9,178,Pakistan,Feb 2020,1 hour,about 17 hours,"English, German, Spanish, Hebrew",4 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$80,$200,$400,3 days,6 days,10 days,Unlimited,Unlimited,Unlimited,4.9,77,India,Apr 2021,1 hour,1 day,"English, Hindi, German, Italian",8 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$80,$150,$250,5 days,7 days,7 days,5,9,Unlimited,4.9,91,Morocco,Jan 2022,6 hours,1 month,"English, French, Arabic",N/A,False
Programming & Tech,website-development,level 1,"17,000+ Results",$80,$180,$240,3 days,4 days,7 days,3,5,8,4.9,62,Pakistan,Apr 2018,1 hour,3 days,"Urdu, English, Spanish",3 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$80,$200,$300,2 days,5 days,7 days,3,Unlimited,Unlimited,5.0,14,United States,Feb 2024,1 hour,about 9 hours,English,4 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",€82.25,€270.93,€464.45,3 days,7 days,7 days,-1,-1,-1,5.0,27,Bangladesh,Jan 2024,1 hour,about 4 hours,"Bengali, English",2 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$150,$350,$600,2 days,10 days,21 days,2,4,Unlimited,5.0,266,Pakistan,Nov 2019,1 hour,1 day,"Urdu, English",5 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$85,$180,$280,2 days,5 days,7 days,Unlimited,Unlimited,Unlimited,4.9,313,Pakistan,May 2019,1 hour,1 day,"English, Spanish, French, German",11 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$80,$100,$150,3 days,5 days,7 days,2,Unlimited,Unlimited,5.0,12,United Kingdom,Feb 2024,1 hour,about 12 hours,"English, Spanish, French, Italian",1 order in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$80,$150,$300,3 days,6 days,10 days,5,7,9,4.9,49,Morocco,Sep 2020,1 hour,1 week,"English, Arabic, French",N/A,False
Programming & Tech,website-development,level 1,"17,000+ Results",$80,$120,$200,3 days,5 days,7 days,2,2,Unlimited,4.9,543,United Kingdom,Mar 2020,1 hour,about 9 hours,English,8 orders in queue,False
Programming & Tech,website-development,level 1,"17,000+ Results",$80,$240,$390,4 days,4 days,4 days,-1,-1,-1,4.8,177,Pakistan,Aug 2023,1 hour,about 21 hours,"English, German, Spanish, Swedish",7 orders in queue,False
