Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Language,Order in Queue,is_single_plan
Graphics & Design,game-art,top rated seller,"10,000+ Results",$20,$25,$30,7 days,10 days,10 days,Unlimited,Unlimited,Unlimited,5.0,17,United States,Mar 2023,2 hours,1 week,English,4 orders in queue,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$5,$10,$15,1 day,1 day,1 day,1,1,1,4.9,"2,359",Turkey,Nov 2021,1 hour,about 6 hours,"English, Turkish, German",N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$500,$800,"$1,200",5 days,7 days,10 days,-1,-1,-1,5.0,1,Georgia,Dec 2023,2 days,4 months,"English, Russian",N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$15,$30,$50,3 days,6 days,10 days,2,2,3,N/A,N/A,United Kingdom,Feb 2019,N/A,N/A,"English, Russian",1 order in queue,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$100,$200,$300,1 day,2 days,3 days,-1,-1,-1,5.0,1,Georgia,Dec 2023,2 days,4 months,"English, Russian",N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",€116.06,€290.15,€454.56,2 days,5 days,7 days,-1,-1,-1,5.0,1,Georgia,Dec 2023,2 days,4 months,"English, Russian",N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$30,$70,$100,4 days,5 days,5 days,1,3,Unlimited,4.9,384,Vietnam,Oct 2015,23 hours,2 days,English,N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$20,$30,$50,3 days,4 days,5 days,3,4,5,4.9,103,Ukraine,May 2022,3 hours,about 7 hours,"Ukrainian, English, Polish",3 orders in queue,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$5,$10,$15,2 days,2 days,2 days,-1,-1,-1,4.8,124,Turkey,Oct 2021,N/A,2 months,"English, German, French, Italian",N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$15,$20,$30,3 days,5 days,6 days,1,2,1,5.0,475,Chile,Jan 2017,10 hours,1 month,"English, Spanish",N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$10,$15,$20,3 days,7 days,10 days,1,1,1,5.0,76,Indonesia,May 2020,1 day,1 day,English,5 orders in queue,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$5,$10,$15,1 day,1 day,1 day,1,1,1,4.9,350,Turkey,Apr 2022,1 hour,2 weeks,"English, Turkish, German, Spanish",N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$5,$10,$15,1 day,1 day,1 day,Unlimited,Unlimited,Unlimited,4.8,94,Turkey,Oct 2021,N/A,2 months,"English, Turkish, German",N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$10,$15,$20,3 days,3 days,3 days,2,2,2,5.0,17,United Arab Emirates,Nov 2023,2 hours,about 11 hours,"English, Arabic",N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$25,$600,"$1,100",1 day,7 days,14 days,-1,-1,-1,5.0,1,Georgia,Dec 2023,2 days,4 months,"English, Russian",N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$10,$15,$20,3 days,5 days,5 days,Unlimited,Unlimited,Unlimited,5.0,34,Pakistan,Jun 2023,1 hour,1 day,"Urdu, English, Arabic",N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$10,$20,$25,5 days,6 days,7 days,Unlimited,Unlimited,Unlimited,4.8,81,United States,Sep 2021,1 day,1 day,English,N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$10,$10,$10,4-day delivery,4-day delivery,4-day delivery,2 Revisions,2 Revisions,2 Revisions,4.9,24,Philippines,Sep 2023,1 hour,6 days,"English, Tagalog",N/A,True
Graphics & Design,game-art,top rated seller,"10,000+ Results",$10,$40,$90,2 days,6 days,14 days,3,3,5,4.9,227,Philippines,Feb 2020,20 hours,4 days,English,N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$5,$5,$5,3-day delivery,3-day delivery,3-day delivery,2 Revisions,2 Revisions,2 Revisions,4.9,11,Chile,Jan 2024,8 hours,2 days,"English, Spanish",1 order in queue,True
Graphics & Design,game-art,top rated seller,"10,000+ Results",$5,$10,$20,3 days,5 days,7 days,1,1,1,5.0,17,Ukraine,Oct 2022,1 hour,1 week,"English, Ukrainian",N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$35,$55,$75,3 days,4 days,4 days,1,1,1,5.0,47,Germany,Dec 2020,1 hour,about 3 hours,"English, German",N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$10,$25,$40,2 days,2 days,2 days,Unlimited,Unlimited,Unlimited,4.8,14,Pakistan,Jun 2022,2 hours,2 weeks,"Urdu, English",N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$5,$5,$5,7-day delivery,7-day delivery,7-day delivery,1 Revision,1 Revision,1 Revision,5.0,20,Argentina,Aug 2019,1 hour,5 days,"English, Spanish",2 orders in queue,True
Graphics & Design,game-art,top rated seller,"10,000+ Results",US$15,US$20,US$25,3 days,5 days,7 days,1,1,1,5.0,163,Italy,Jan 2021,1 hour,2 days,"English, Italian",4 orders in queue,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$10,$10,$10,3-day delivery,3-day delivery,3-day delivery,3 Revisions,3 Revisions,3 Revisions,4.9,161,India,Sep 2018,N/A,3 days,"Hindi, English",1 order in queue,True
Graphics & Design,game-art,top rated seller,"10,000+ Results",$10,$10,$10,7-day delivery,7-day delivery,7-day delivery,Unlimited Revisions,Unlimited Revisions,Unlimited Revisions,5.0,17,Argentina,May 2023,5 hours,2 days,"English, Spanish",N/A,True
Graphics & Design,game-art,top rated seller,"10,000+ Results",$10,$15,$20,4 days,5 days,5 days,1,1,1,4.9,121,Mexico,May 2022,8 hours,2 days,"English, Spanish, Portuguese",N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$15,$15,$15,5-day delivery,5-day delivery,5-day delivery,3 Revisions,3 Revisions,3 Revisions,5.0,346,Philippines,Aug 2020,3 hours,5 days,"English, Tagalog",N/A,True
Graphics & Design,game-art,top rated seller,"10,000+ Results",$5,$10,$15,1 day,2 days,3 days,1,2,3,5.0,24,Italy,Apr 2021,1 hour,5 days,"English, Italian, French",N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$10,$20,$30,5 days,5 days,10 days,Unlimited,Unlimited,Unlimited,5.0,103,France,Mar 2020,2 hours,2 weeks,"English, French",1 order in queue,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$150,$250,$350,3 days,3 days,3 days,0,1,1,4.9,13,Ukraine,Apr 2022,1 hour,1 week,"English, Russian, Ukrainian, Polish",2 orders in queue,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$10,$20,$50,2 days,3 days,5 days,2,3,4,5.0,9,United States,Feb 2022,1 hour,1 day,English,N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$125,$225,$400,7 days,14 days,30 days,1,1,1,5.0,53,Brazil,Dec 2020,3 hours,1 year,"English, Portuguese",N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",£82.38,£164.76,£247.14,1 day,2 days,3 days,-1,-1,-1,5.0,25,Belarus,Jul 2021,N/A,10 months,"English, Belarusian, Ukrainian",N/A,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$5,$5,$5,5-day delivery,5-day delivery,5-day delivery,Unlimited Revisions,Unlimited Revisions,Unlimited Revisions,5.0,22,Venezuela,Oct 2018,1 hour,2 days,"English, Spanish",1 order in queue,True
Graphics & Design,game-art,top rated seller,"10,000+ Results",$150,$300,$700,7 days,21 days,30 days,3,3,5,4.9,59,Pakistan,Nov 2017,1 hour,4 weeks,English,1 order in queue,False
Graphics & Design,game-art,top rated seller,"10,000+ Results",$60,$300,$450,7 days,30 days,30 days,1,2,2,4.9,19,Bangladesh,Jul 2018,12 hours,3 weeks,English,N/A,False
